idx,AudioData,Answer
39491,7264133764.mp3,Non-Canonical
39492,7264133764.mp3,Non-Canonical
39493,7264133764.mp3,Non-Canonical
39494,7264133764.mp3,Non-Canonical
39495,7686237151.mp3,Non-Canonical
39496,7686237151.mp3,Laughing
39497,7686237151.mp3,Non-Canonical
39498,7686237151.mp3,Non-Canonical
39499,7686237151.mp3,Junk
39500,0396701489.mp3,Non-Canonical
39501,0396701489.mp3,Non-Canonical
39502,0396701489.mp3,Non-Canonical
39503,0396701489.mp3,Crying
39504,0396701489.mp3,Non-Canonical
39505,1117465882.mp3,Junk
39506,1117465882.mp3,Canonical
39507,1117465882.mp3,Canonical
39508,1117465882.mp3,Non-Canonical
39509,1117465882.mp3,Non-Canonical
39510,9867318910.mp3,Canonical
39511,9867318910.mp3,Junk
39512,9867318910.mp3,Canonical
39513,9867318910.mp3,Canonical
39514,9867318910.mp3,Junk
39515,9594114160.mp3,Canonical
39516,9594114160.mp3,Canonical
39517,9594114160.mp3,Junk
39518,9594114160.mp3,Canonical
39519,9594114160.mp3,Canonical
39520,8638703991.mp3,Canonical
39521,8638703991.mp3,Crying
39522,8638703991.mp3,Canonical
39523,8638703991.mp3,Canonical
39524,8638703991.mp3,Canonical
39525,3384727329.mp3,Canonical
39526,3384727329.mp3,Junk
39527,3384727329.mp3,Canonical
39528,3384727329.mp3,Canonical
39529,3384727329.mp3,Junk
39530,1776738884.mp3,Non-Canonical
39531,1776738884.mp3,Non-Canonical
39532,1776738884.mp3,Non-Canonical
39533,1776738884.mp3,Non-Canonical
39534,1776738884.mp3,Non-Canonical
39535,8797103350.mp3,Non-Canonical
39536,8797103350.mp3,Canonical
39537,8797103350.mp3,Junk
39538,8797103350.mp3,Canonical
39539,8797103350.mp3,Non-Canonical
39540,0851465264.mp3,Non-Canonical
39541,0851465264.mp3,Canonical
39542,0851465264.mp3,Non-Canonical
39543,0851465264.mp3,Non-Canonical
39544,0851465264.mp3,Canonical
39545,4360544244.mp3,Non-Canonical
39546,4360544244.mp3,Non-Canonical
39547,4360544244.mp3,Non-Canonical
39548,4360544244.mp3,Crying
39549,4360544244.mp3,Crying
39550,1092466511.mp3,Non-Canonical
39551,1092466511.mp3,Canonical
39552,1092466511.mp3,Canonical
39553,1092466511.mp3,Non-Canonical
39554,1092466511.mp3,Canonical
39555,6161960334.mp3,Canonical
39556,6161960334.mp3,Non-Canonical
39557,6161960334.mp3,Canonical
39558,6161960334.mp3,Canonical
39559,6161960334.mp3,Canonical
39560,4398737580.mp3,Canonical
39561,4398737580.mp3,Non-Canonical
39562,4398737580.mp3,Canonical
39563,4398737580.mp3,Canonical
39564,4398737580.mp3,Non-Canonical
39565,7353548201.mp3,Junk
39566,7353548201.mp3,Canonical
39567,7353548201.mp3,Canonical
39568,7353548201.mp3,Non-Canonical
39569,7353548201.mp3,Non-Canonical
39570,6306854047.mp3,Canonical
39571,6306854047.mp3,Canonical
39572,6306854047.mp3,Canonical
39573,6306854047.mp3,Canonical
39574,6306854047.mp3,Canonical
39575,8188745791.mp3,Crying
39576,8188745791.mp3,Non-Canonical
39577,8188745791.mp3,Non-Canonical
39578,8188745791.mp3,Non-Canonical
39579,8188745791.mp3,Non-Canonical
39580,6537554702.mp3,Junk
39581,6537554702.mp3,Non-Canonical
39582,6537554702.mp3,Non-Canonical
39583,6537554702.mp3,Canonical
39584,6537554702.mp3,Canonical
39585,5466067036.mp3,Non-Canonical
39586,5466067036.mp3,Crying
39587,5466067036.mp3,Non-Canonical
39588,5466067036.mp3,Non-Canonical
39589,5466067036.mp3,Non-Canonical
39590,9185660092.mp3,Non-Canonical
39591,9185660092.mp3,Non-Canonical
39592,9185660092.mp3,Non-Canonical
39593,9185660092.mp3,Canonical
39594,9185660092.mp3,Non-Canonical
39595,9210420760.mp3,Non-Canonical
39596,9210420760.mp3,Non-Canonical
39597,9210420760.mp3,Non-Canonical
39598,9210420760.mp3,Non-Canonical
39599,9210420760.mp3,Non-Canonical
39600,6009021828.mp3,Junk
39601,6009021828.mp3,Junk
39602,6009021828.mp3,Non-Canonical
39603,6009021828.mp3,Non-Canonical
39604,6009021828.mp3,Non-Canonical
39605,8369540023.mp3,Non-Canonical
39606,8369540023.mp3,Non-Canonical
39607,8369540023.mp3,Non-Canonical
39608,8369540023.mp3,Non-Canonical
39609,8369540023.mp3,Canonical
39610,1953073330.mp3,Laughing
39611,1953073330.mp3,Non-Canonical
39612,1953073330.mp3,Canonical
39613,1953073330.mp3,Laughing
39614,1953073330.mp3,Crying
39615,8532615496.mp3,Non-Canonical
39616,8532615496.mp3,Non-Canonical
39617,8532615496.mp3,Crying
39618,8532615496.mp3,Crying
39619,8532615496.mp3,Non-Canonical
39620,7972076367.mp3,Canonical
39621,7972076367.mp3,Non-Canonical
39622,7972076367.mp3,Non-Canonical
39623,7972076367.mp3,Non-Canonical
39624,7972076367.mp3,Non-Canonical
39625,7233005494.mp3,Non-Canonical
39626,7233005494.mp3,Non-Canonical
39627,7233005494.mp3,Non-Canonical
39628,7233005494.mp3,Non-Canonical
39629,7233005494.mp3,Non-Canonical
39630,6328473975.mp3,Canonical
39631,6328473975.mp3,Non-Canonical
39632,6328473975.mp3,Canonical
39633,6328473975.mp3,Non-Canonical
39634,6328473975.mp3,Non-Canonical
39635,7562921240.mp3,Non-Canonical
39636,7562921240.mp3,Non-Canonical
39637,7562921240.mp3,Non-Canonical
39638,7562921240.mp3,Junk
39639,7562921240.mp3,Non-Canonical
39640,8136612628.mp3,Non-Canonical
39641,8136612628.mp3,Non-Canonical
39642,8136612628.mp3,Non-Canonical
39643,8136612628.mp3,Canonical
39644,8136612628.mp3,Non-Canonical
39645,3588268739.mp3,Non-Canonical
39646,3588268739.mp3,Non-Canonical
39647,3588268739.mp3,Non-Canonical
39648,3588268739.mp3,Non-Canonical
39649,3588268739.mp3,Non-Canonical
39650,6878947174.mp3,Non-Canonical
39651,6878947174.mp3,Non-Canonical
39652,6878947174.mp3,Non-Canonical
39653,6878947174.mp3,Non-Canonical
39654,6878947174.mp3,Non-Canonical
39655,1964190015.mp3,Non-Canonical
39656,1964190015.mp3,Junk
39657,1964190015.mp3,Non-Canonical
39658,1964190015.mp3,Non-Canonical
39659,1964190015.mp3,Non-Canonical
39660,6536538127.mp3,Non-Canonical
39661,6536538127.mp3,Non-Canonical
39662,6536538127.mp3,Non-Canonical
39663,6536538127.mp3,Non-Canonical
39664,6536538127.mp3,Non-Canonical
39665,0587641632.mp3,Non-Canonical
39666,0587641632.mp3,Junk
39667,0587641632.mp3,Non-Canonical
39668,0587641632.mp3,Junk
39669,0587641632.mp3,Non-Canonical
39670,5664290050.mp3,Junk
39671,5664290050.mp3,Non-Canonical
39672,5664290050.mp3,Non-Canonical
39673,5664290050.mp3,Crying
39674,5664290050.mp3,Non-Canonical
39675,6151656903.mp3,Non-Canonical
39676,6151656903.mp3,Non-Canonical
39677,6151656903.mp3,Non-Canonical
39678,6151656903.mp3,Canonical
39679,6151656903.mp3,Non-Canonical
39680,8121861857.mp3,Laughing
39681,8121861857.mp3,Non-Canonical
39682,8121861857.mp3,Non-Canonical
39683,8121861857.mp3,Non-Canonical
39684,8121861857.mp3,Non-Canonical
39685,8340962226.mp3,Laughing
39686,8340962226.mp3,Canonical
39687,8340962226.mp3,Junk
39688,8340962226.mp3,Canonical
39689,8340962226.mp3,Canonical
39690,7549366371.mp3,Canonical
39691,7549366371.mp3,Canonical
39692,7549366371.mp3,Canonical
39693,7549366371.mp3,Non-Canonical
39694,7549366371.mp3,Non-Canonical
39695,6714977131.mp3,Junk
39696,6714977131.mp3,Canonical
39697,6714977131.mp3,Junk
39698,6714977131.mp3,Junk
39699,6714977131.mp3,Junk
39700,1010867068.mp3,Junk
39701,1010867068.mp3,Non-Canonical
39702,1010867068.mp3,Non-Canonical
39703,1010867068.mp3,Non-Canonical
39704,1010867068.mp3,Non-Canonical
39705,6067616209.mp3,Crying
39706,6067616209.mp3,Non-Canonical
39707,6067616209.mp3,Non-Canonical
39708,6067616209.mp3,Non-Canonical
39709,6067616209.mp3,Junk
39710,8117458679.mp3,Non-Canonical
39711,8117458679.mp3,Canonical
39712,8117458679.mp3,Non-Canonical
39713,8117458679.mp3,Junk
39714,8117458679.mp3,Non-Canonical
39715,0996135698.mp3,Crying
39716,0996135698.mp3,Non-Canonical
39717,0996135698.mp3,Non-Canonical
39718,0996135698.mp3,Canonical
39719,0996135698.mp3,Non-Canonical
39720,6706212121.mp3,Non-Canonical
39721,6706212121.mp3,Non-Canonical
39722,6706212121.mp3,Non-Canonical
39723,6706212121.mp3,Crying
39724,6706212121.mp3,Junk
39725,6863827731.mp3,Junk
39726,6863827731.mp3,Junk
39727,6863827731.mp3,Junk
39728,6863827731.mp3,Junk
39729,6863827731.mp3,Laughing
39730,3515664826.mp3,Non-Canonical
39731,3515664826.mp3,Non-Canonical
39732,3515664826.mp3,Non-Canonical
39733,3515664826.mp3,Non-Canonical
39734,3515664826.mp3,Non-Canonical
39735,5698869576.mp3,Canonical
39736,5698869576.mp3,Junk
39737,5698869576.mp3,Junk
39738,5698869576.mp3,Non-Canonical
39739,5698869576.mp3,Junk
39740,8070858065.mp3,Canonical
39741,8070858065.mp3,Non-Canonical
39742,8070858065.mp3,Non-Canonical
39743,8070858065.mp3,Non-Canonical
39744,8070858065.mp3,Non-Canonical
39745,5524603758.mp3,Junk
39746,5524603758.mp3,Junk
39747,5524603758.mp3,Junk
39748,5524603758.mp3,Junk
39749,5524603758.mp3,Junk
39750,6488127492.mp3,Non-Canonical
39751,6488127492.mp3,Non-Canonical
39752,6488127492.mp3,Junk
39753,6488127492.mp3,Non-Canonical
39754,6488127492.mp3,Non-Canonical
39755,3163372704.mp3,Junk
39756,3163372704.mp3,Junk
39757,3163372704.mp3,Non-Canonical
39758,3163372704.mp3,Non-Canonical
39759,3163372704.mp3,Non-Canonical
39760,0248129890.mp3,Junk
39761,0248129890.mp3,Non-Canonical
39762,0248129890.mp3,Non-Canonical
39763,0248129890.mp3,Junk
39764,0248129890.mp3,Non-Canonical
39765,2456372575.mp3,Laughing
39766,2456372575.mp3,Non-Canonical
39767,2456372575.mp3,Canonical
39768,2456372575.mp3,Non-Canonical
39769,2456372575.mp3,Non-Canonical
39770,6299986944.mp3,Non-Canonical
39771,6299986944.mp3,Junk
39772,6299986944.mp3,Junk
39773,6299986944.mp3,Junk
39774,6299986944.mp3,Laughing
39775,3499402180.mp3,Junk
39776,3499402180.mp3,Non-Canonical
39777,3499402180.mp3,Non-Canonical
39778,3499402180.mp3,Non-Canonical
39779,3499402180.mp3,Junk
39780,7515819030.mp3,Non-Canonical
39781,7515819030.mp3,Non-Canonical
39782,7515819030.mp3,Non-Canonical
39783,7515819030.mp3,Non-Canonical
39784,7515819030.mp3,Crying
39785,4873445347.mp3,Junk
39786,4873445347.mp3,Non-Canonical
39787,4873445347.mp3,Crying
39788,4873445347.mp3,Crying
39789,4873445347.mp3,Crying
39790,8719403574.mp3,Crying
39791,8719403574.mp3,Non-Canonical
39792,8719403574.mp3,Canonical
39793,8719403574.mp3,Non-Canonical
39794,8719403574.mp3,Non-Canonical
39795,8499079509.mp3,Canonical
39796,8499079509.mp3,Canonical
39797,8499079509.mp3,Non-Canonical
39798,8499079509.mp3,Canonical
39799,8499079509.mp3,Canonical
39800,8791551270.mp3,Non-Canonical
39801,8791551270.mp3,Non-Canonical
39802,8791551270.mp3,Non-Canonical
39803,8791551270.mp3,Non-Canonical
39804,8791551270.mp3,Non-Canonical
39805,4787778565.mp3,Non-Canonical
39806,4787778565.mp3,Non-Canonical
39807,4787778565.mp3,Non-Canonical
39808,4787778565.mp3,Non-Canonical
39809,4787778565.mp3,Non-Canonical
39810,0696356653.mp3,Canonical
39811,0696356653.mp3,Non-Canonical
39812,0696356653.mp3,Junk
39813,0696356653.mp3,Canonical
39814,0696356653.mp3,Junk
39815,4822722868.mp3,Non-Canonical
39816,4822722868.mp3,Junk
39817,4822722868.mp3,Non-Canonical
39818,4822722868.mp3,Non-Canonical
39819,4822722868.mp3,Non-Canonical
39820,6755726559.mp3,Non-Canonical
39821,6755726559.mp3,Non-Canonical
39822,6755726559.mp3,Non-Canonical
39823,6755726559.mp3,Non-Canonical
39824,6755726559.mp3,Non-Canonical
39825,7041605266.mp3,Non-Canonical
39826,7041605266.mp3,Canonical
39827,7041605266.mp3,Non-Canonical
39828,7041605266.mp3,Non-Canonical
39829,7041605266.mp3,Crying
39830,1989852458.mp3,Non-Canonical
39831,1989852458.mp3,Crying
39832,1989852458.mp3,Canonical
39833,1989852458.mp3,Non-Canonical
39834,1989852458.mp3,Crying
39835,2612204638.mp3,Crying
39836,2612204638.mp3,Laughing
39837,2612204638.mp3,Non-Canonical
39838,2612204638.mp3,Non-Canonical
39839,2612204638.mp3,Non-Canonical
39840,0474174940.mp3,Canonical
39841,0474174940.mp3,Canonical
39842,0474174940.mp3,Non-Canonical
39843,0474174940.mp3,Canonical
39844,0474174940.mp3,Canonical
39845,2627201400.mp3,Canonical
39846,2627201400.mp3,Canonical
39847,2627201400.mp3,Canonical
39848,2627201400.mp3,Non-Canonical
39849,2627201400.mp3,Canonical
39850,9456381091.mp3,Non-Canonical
39851,9456381091.mp3,Canonical
39852,9456381091.mp3,Canonical
39853,9456381091.mp3,Canonical
39854,9456381091.mp3,Canonical
39855,5629250287.mp3,Canonical
39856,5629250287.mp3,Canonical
39857,5629250287.mp3,Canonical
39858,5629250287.mp3,Canonical
39859,5629250287.mp3,Non-Canonical
39860,2012129138.mp3,Non-Canonical
39861,2012129138.mp3,Non-Canonical
39862,2012129138.mp3,Canonical
39863,2012129138.mp3,Laughing
39864,2012129138.mp3,Canonical
39865,7927001715.mp3,Crying
39866,7927001715.mp3,Non-Canonical
39867,7927001715.mp3,Non-Canonical
39868,7927001715.mp3,Non-Canonical
39869,7927001715.mp3,Crying
39870,9934488564.mp3,Canonical
39871,9934488564.mp3,Non-Canonical
39872,9934488564.mp3,Canonical
39873,9934488564.mp3,Canonical
39874,9934488564.mp3,Non-Canonical
39875,2915818669.mp3,Crying
39876,2915818669.mp3,Non-Canonical
39877,2915818669.mp3,Crying
39878,2915818669.mp3,Non-Canonical
39879,2915818669.mp3,Crying
39880,7628223755.mp3,Laughing
39881,7628223755.mp3,Junk
39882,7628223755.mp3,Junk
39883,7628223755.mp3,Junk
39884,7628223755.mp3,Junk
39885,7861274536.mp3,Non-Canonical
39886,7861274536.mp3,Laughing
39887,7861274536.mp3,Non-Canonical
39888,7861274536.mp3,Non-Canonical
39889,7861274536.mp3,Non-Canonical
39890,8140351160.mp3,Junk
39891,8140351160.mp3,Laughing
39892,8140351160.mp3,Non-Canonical
39893,8140351160.mp3,Non-Canonical
39894,8140351160.mp3,Non-Canonical
39895,5860055490.mp3,Crying
39896,5860055490.mp3,Crying
39897,5860055490.mp3,Laughing
39898,5860055490.mp3,Non-Canonical
39899,5860055490.mp3,Canonical
39900,8311099944.mp3,Non-Canonical
39901,8311099944.mp3,Crying
39902,8311099944.mp3,Crying
39903,8311099944.mp3,Non-Canonical
39904,8311099944.mp3,Non-Canonical
39905,7050337566.mp3,Non-Canonical
39906,7050337566.mp3,Laughing
39907,7050337566.mp3,Canonical
39908,7050337566.mp3,Canonical
39909,7050337566.mp3,Crying
39910,7670135339.mp3,Canonical
39911,7670135339.mp3,Non-Canonical
39912,7670135339.mp3,Non-Canonical
39913,7670135339.mp3,Non-Canonical
39914,7670135339.mp3,Non-Canonical
39915,3410424193.mp3,Non-Canonical
39916,3410424193.mp3,Non-Canonical
39917,3410424193.mp3,Junk
39918,3410424193.mp3,Non-Canonical
39919,3410424193.mp3,Non-Canonical
39920,7787283275.mp3,Junk
39921,7787283275.mp3,Non-Canonical
39922,7787283275.mp3,Crying
39923,7787283275.mp3,Laughing
39924,7787283275.mp3,Non-Canonical
39925,0453364290.mp3,Junk
39926,0453364290.mp3,Junk
39927,0453364290.mp3,Junk
39928,0453364290.mp3,Junk
39929,0453364290.mp3,Non-Canonical
39930,8810162922.mp3,Non-Canonical
39931,8810162922.mp3,Non-Canonical
39932,8810162922.mp3,Non-Canonical
39933,8810162922.mp3,Non-Canonical
39934,8810162922.mp3,Non-Canonical
39935,5877500554.mp3,Junk
39936,5877500554.mp3,Junk
39937,5877500554.mp3,Junk
39938,5877500554.mp3,Junk
39939,5877500554.mp3,Junk
39940,6849746640.mp3,Laughing
39941,6849746640.mp3,Canonical
39942,6849746640.mp3,Canonical
39943,6849746640.mp3,Canonical
39944,6849746640.mp3,Canonical
39945,9657834335.mp3,Laughing
39946,9657834335.mp3,Junk
39947,9657834335.mp3,Junk
39948,9657834335.mp3,Non-Canonical
39949,9657834335.mp3,Junk
39950,9314340325.mp3,Canonical
39951,9314340325.mp3,Non-Canonical
39952,9314340325.mp3,Non-Canonical
39953,9314340325.mp3,Laughing
39954,9314340325.mp3,Laughing
39955,5113232279.mp3,Non-Canonical
39956,5113232279.mp3,Non-Canonical
39957,5113232279.mp3,Junk
39958,5113232279.mp3,Non-Canonical
39959,5113232279.mp3,Non-Canonical
39960,7561821228.mp3,Non-Canonical
39961,7561821228.mp3,Non-Canonical
39962,7561821228.mp3,Junk
39963,7561821228.mp3,Non-Canonical
39964,7561821228.mp3,Non-Canonical
39965,4869330425.mp3,Non-Canonical
39966,4869330425.mp3,Non-Canonical
39967,4869330425.mp3,Non-Canonical
39968,4869330425.mp3,Junk
39969,4869330425.mp3,Laughing
39970,8674651693.mp3,Non-Canonical
39971,8674651693.mp3,Non-Canonical
39972,8674651693.mp3,Non-Canonical
39973,8674651693.mp3,Non-Canonical
39974,8674651693.mp3,Non-Canonical
39975,3366248080.mp3,Junk
39976,3366248080.mp3,Non-Canonical
39977,3366248080.mp3,Junk
39978,3366248080.mp3,Non-Canonical
39979,3366248080.mp3,Non-Canonical
39980,2440346040.mp3,Non-Canonical
39981,2440346040.mp3,Crying
39982,2440346040.mp3,Non-Canonical
39983,2440346040.mp3,Non-Canonical
39984,2440346040.mp3,Non-Canonical
39985,2420721451.mp3,Non-Canonical
39986,2420721451.mp3,Junk
39987,2420721451.mp3,Junk
39988,2420721451.mp3,Junk
39989,2420721451.mp3,Junk
39990,8175417017.mp3,Junk
39991,8175417017.mp3,Junk
39992,8175417017.mp3,Junk
39993,8175417017.mp3,Junk
39994,8175417017.mp3,Non-Canonical
39995,0960315512.mp3,Canonical
39996,0960315512.mp3,Laughing
39997,0960315512.mp3,Canonical
39998,0960315512.mp3,Non-Canonical
39999,0960315512.mp3,Non-Canonical
40000,4023575329.mp3,Non-Canonical
40001,4023575329.mp3,Junk
40002,4023575329.mp3,Non-Canonical
40003,4023575329.mp3,Non-Canonical
40004,4023575329.mp3,Non-Canonical
40005,0210776822.mp3,Non-Canonical
40006,0210776822.mp3,Canonical
40007,0210776822.mp3,Canonical
40008,0210776822.mp3,Canonical
40009,0210776822.mp3,Non-Canonical
40010,4615321716.mp3,Non-Canonical
40011,4615321716.mp3,Non-Canonical
40012,4615321716.mp3,Junk
40013,4615321716.mp3,Crying
40014,4615321716.mp3,Canonical
40015,3757419608.mp3,Non-Canonical
40016,3757419608.mp3,Non-Canonical
40017,3757419608.mp3,Non-Canonical
40018,3757419608.mp3,Crying
40019,3757419608.mp3,Canonical
40020,9432774882.mp3,Non-Canonical
40021,9432774882.mp3,Non-Canonical
40022,9432774882.mp3,Crying
40023,9432774882.mp3,Canonical
40024,9432774882.mp3,Non-Canonical
40025,7097787408.mp3,Non-Canonical
40026,7097787408.mp3,Non-Canonical
40027,7097787408.mp3,Junk
40028,7097787408.mp3,Non-Canonical
40029,7097787408.mp3,Non-Canonical
40030,7648793474.mp3,Non-Canonical
40031,7648793474.mp3,Laughing
40032,7648793474.mp3,Junk
40033,7648793474.mp3,Non-Canonical
40034,7648793474.mp3,Non-Canonical
40035,5346536509.mp3,Junk
40036,5346536509.mp3,Junk
40037,5346536509.mp3,Junk
40038,5346536509.mp3,Junk
40039,5346536509.mp3,Junk
40040,3716613297.mp3,Junk
40041,3716613297.mp3,Junk
40042,3716613297.mp3,Crying
40043,3716613297.mp3,Non-Canonical
40044,3716613297.mp3,Non-Canonical
40045,4102111352.mp3,Laughing
40046,4102111352.mp3,Non-Canonical
40047,4102111352.mp3,Non-Canonical
40048,4102111352.mp3,Non-Canonical
40049,4102111352.mp3,Junk
40050,6819091344.mp3,Non-Canonical
40051,6819091344.mp3,Non-Canonical
40052,6819091344.mp3,Canonical
40053,6819091344.mp3,Non-Canonical
40054,6819091344.mp3,Non-Canonical
40055,2953268270.mp3,Junk
40056,2953268270.mp3,Non-Canonical
40057,2953268270.mp3,Non-Canonical
40058,2953268270.mp3,Non-Canonical
40059,2953268270.mp3,Non-Canonical
40060,7683942079.mp3,Canonical
40061,7683942079.mp3,Crying
40062,7683942079.mp3,Non-Canonical
40063,7683942079.mp3,Non-Canonical
40064,7683942079.mp3,Non-Canonical
40065,6883970894.mp3,Canonical
40066,6883970894.mp3,Non-Canonical
40067,6883970894.mp3,Non-Canonical
40068,6883970894.mp3,Non-Canonical
40069,6883970894.mp3,Non-Canonical
40070,0193504620.mp3,Non-Canonical
40071,0193504620.mp3,Canonical
40072,0193504620.mp3,Non-Canonical
40073,0193504620.mp3,Non-Canonical
40074,0193504620.mp3,Non-Canonical
40075,8678737433.mp3,Non-Canonical
40076,8678737433.mp3,Canonical
40077,8678737433.mp3,Canonical
40078,8678737433.mp3,Non-Canonical
40079,8678737433.mp3,Canonical
40080,8821912505.mp3,Non-Canonical
40081,8821912505.mp3,Non-Canonical
40082,8821912505.mp3,Junk
40083,8821912505.mp3,Non-Canonical
40084,8821912505.mp3,Laughing
40085,4964256023.mp3,Junk
40086,4964256023.mp3,Non-Canonical
40087,4964256023.mp3,Non-Canonical
40088,4964256023.mp3,Non-Canonical
40089,4964256023.mp3,Junk
40090,7378404524.mp3,Non-Canonical
40091,7378404524.mp3,Non-Canonical
40092,7378404524.mp3,Canonical
40093,7378404524.mp3,Non-Canonical
40094,7378404524.mp3,Non-Canonical
40095,4969048164.mp3,Non-Canonical
40096,4969048164.mp3,Non-Canonical
40097,4969048164.mp3,Non-Canonical
40098,4969048164.mp3,Non-Canonical
40099,4969048164.mp3,Junk
40100,3832569670.mp3,Laughing
40101,3832569670.mp3,Non-Canonical
40102,3832569670.mp3,Canonical
40103,3832569670.mp3,Non-Canonical
40104,3832569670.mp3,Crying
40105,5008757868.mp3,Junk
40106,5008757868.mp3,Non-Canonical
40107,5008757868.mp3,Non-Canonical
40108,5008757868.mp3,Non-Canonical
40109,5008757868.mp3,Laughing
40110,3198874586.mp3,Non-Canonical
40111,3198874586.mp3,Junk
40112,3198874586.mp3,Non-Canonical
40113,3198874586.mp3,Non-Canonical
40114,3198874586.mp3,Laughing
40115,1536776417.mp3,Non-Canonical
40116,1536776417.mp3,Crying
40117,1536776417.mp3,Non-Canonical
40118,1536776417.mp3,Crying
40119,1536776417.mp3,Junk
40120,6404395629.mp3,Non-Canonical
40121,6404395629.mp3,Non-Canonical
40122,6404395629.mp3,Crying
40123,6404395629.mp3,Crying
40124,6404395629.mp3,Crying
40125,4826013860.mp3,Crying
40126,4826013860.mp3,Non-Canonical
40127,4826013860.mp3,Non-Canonical
40128,4826013860.mp3,Non-Canonical
40129,4826013860.mp3,Crying
40130,8848704366.mp3,Non-Canonical
40131,8848704366.mp3,Non-Canonical
40132,8848704366.mp3,Non-Canonical
40133,8848704366.mp3,Non-Canonical
40134,8848704366.mp3,Non-Canonical
40135,7729712237.mp3,Non-Canonical
40136,7729712237.mp3,Non-Canonical
40137,7729712237.mp3,Non-Canonical
40138,7729712237.mp3,Canonical
40139,7729712237.mp3,Crying
40140,3106410474.mp3,Junk
40141,3106410474.mp3,Non-Canonical
40142,3106410474.mp3,Non-Canonical
40143,3106410474.mp3,Non-Canonical
40144,3106410474.mp3,Non-Canonical
40145,1121799914.mp3,Non-Canonical
40146,1121799914.mp3,Non-Canonical
40147,1121799914.mp3,Non-Canonical
40148,1121799914.mp3,Non-Canonical
40149,1121799914.mp3,Laughing
40150,3666586170.mp3,Non-Canonical
40151,3666586170.mp3,Non-Canonical
40152,3666586170.mp3,Non-Canonical
40153,3666586170.mp3,Non-Canonical
40154,3666586170.mp3,Non-Canonical
40155,6003351123.mp3,Crying
40156,6003351123.mp3,Crying
40157,6003351123.mp3,Non-Canonical
40158,6003351123.mp3,Non-Canonical
40159,6003351123.mp3,Non-Canonical
40160,1558604215.mp3,Crying
40161,1558604215.mp3,Junk
40162,1558604215.mp3,Crying
40163,1558604215.mp3,Junk
40164,1558604215.mp3,Laughing
40165,1646399076.mp3,Non-Canonical
40166,1646399076.mp3,Crying
40167,1646399076.mp3,Non-Canonical
40168,1646399076.mp3,Crying
40169,1646399076.mp3,Crying
40170,1687890716.mp3,Laughing
40171,1687890716.mp3,Non-Canonical
40172,1687890716.mp3,Non-Canonical
40173,1687890716.mp3,Canonical
40174,1687890716.mp3,Laughing
40175,1363683338.mp3,Crying
40176,1363683338.mp3,Non-Canonical
40177,1363683338.mp3,Junk
40178,1363683338.mp3,Non-Canonical
40179,1363683338.mp3,Junk
40180,5096983745.mp3,Non-Canonical
40181,5096983745.mp3,Non-Canonical
40182,5096983745.mp3,Canonical
40183,5096983745.mp3,Junk
40184,5096983745.mp3,Crying
40185,6351543143.mp3,Non-Canonical
40186,6351543143.mp3,Non-Canonical
40187,6351543143.mp3,Non-Canonical
40188,6351543143.mp3,Non-Canonical
40189,6351543143.mp3,Non-Canonical
40190,6375168594.mp3,Non-Canonical
40191,6375168594.mp3,Non-Canonical
40192,6375168594.mp3,Non-Canonical
40193,6375168594.mp3,Non-Canonical
40194,6375168594.mp3,Non-Canonical
40195,6285985052.mp3,Junk
40196,6285985052.mp3,Junk
40197,6285985052.mp3,Junk
40198,6285985052.mp3,Junk
40199,6285985052.mp3,Junk
40200,0808733640.mp3,Junk
40201,0808733640.mp3,Junk
40202,0808733640.mp3,Junk
40203,0808733640.mp3,Junk
40204,0808733640.mp3,Junk
40205,1735939282.mp3,Junk
40206,1735939282.mp3,Junk
40207,1735939282.mp3,Junk
40208,1735939282.mp3,Crying
40209,1735939282.mp3,Junk
40210,3191499892.mp3,Junk
40211,3191499892.mp3,Junk
40212,3191499892.mp3,Junk
40213,3191499892.mp3,Junk
40214,3191499892.mp3,Junk
40215,5556813093.mp3,Junk
40216,5556813093.mp3,Junk
40217,5556813093.mp3,Junk
40218,5556813093.mp3,Junk
40219,5556813093.mp3,Junk
40220,0193496976.mp3,Junk
40221,0193496976.mp3,Junk
40222,0193496976.mp3,Junk
40223,0193496976.mp3,Junk
40224,0193496976.mp3,Non-Canonical
40225,2268879544.mp3,Junk
40226,2268879544.mp3,Non-Canonical
40227,2268879544.mp3,Junk
40228,2268879544.mp3,Junk
40229,2268879544.mp3,Junk
40230,1677147451.mp3,Junk
40231,1677147451.mp3,Crying
40232,1677147451.mp3,Junk
40233,1677147451.mp3,Junk
40234,1677147451.mp3,Non-Canonical
40235,8932748990.mp3,Crying
40236,8932748990.mp3,Non-Canonical
40237,8932748990.mp3,Non-Canonical
40238,8932748990.mp3,Junk
40239,8932748990.mp3,Non-Canonical
40240,7153195804.mp3,Junk
40241,7153195804.mp3,Junk
40242,7153195804.mp3,Junk
40243,7153195804.mp3,Junk
40244,7153195804.mp3,Junk
40245,4859739079.mp3,Canonical
40246,4859739079.mp3,Junk
40247,4859739079.mp3,Junk
40248,4859739079.mp3,Junk
40249,4859739079.mp3,Non-Canonical
40250,7001675284.mp3,Junk
40251,7001675284.mp3,Non-Canonical
40252,7001675284.mp3,Non-Canonical
40253,7001675284.mp3,Junk
40254,7001675284.mp3,Junk
40255,2649095314.mp3,Junk
