idx,AudioData,Answer
24620,1211391136.mp3,Junk
24621,1211391136.mp3,Junk
24622,1211391136.mp3,Laughing
24623,6869817778.mp3,Canonical
24624,6869817778.mp3,Non-Canonical
24625,6869817778.mp3,Canonical
24626,2985196012.mp3,Non-Canonical
24627,2985196012.mp3,Non-Canonical
24628,2985196012.mp3,Non-Canonical
24629,2349055734.mp3,Non-Canonical
24630,2349055734.mp3,Non-Canonical
24631,2349055734.mp3,Non-Canonical
24632,9388912418.mp3,Non-Canonical
24633,5283151076.mp3,Non-Canonical
24634,5283151076.mp3,Non-Canonical
24635,8385531671.mp3,Canonical
24636,8385531671.mp3,Non-Canonical
24637,8385531671.mp3,Crying
24638,8385531671.mp3,Non-Canonical
24639,8385531671.mp3,Non-Canonical
24640,0103782172.mp3,Crying
24641,0103782172.mp3,Junk
24642,0103782172.mp3,Non-Canonical
24643,0341187200.mp3,Non-Canonical
24644,0341187200.mp3,Laughing
24645,0341187200.mp3,Non-Canonical
24646,0341187200.mp3,Non-Canonical
24647,0341187200.mp3,Non-Canonical
24648,5279299364.mp3,Crying
24649,5279299364.mp3,Non-Canonical
24650,5279299364.mp3,Non-Canonical
24651,8731890088.mp3,Crying
24652,8731890088.mp3,Non-Canonical
24653,9058841871.mp3,Non-Canonical
24654,9058841871.mp3,Non-Canonical
24655,9058841871.mp3,Non-Canonical
24656,5218153147.mp3,Non-Canonical
24657,5218153147.mp3,Laughing
24658,5218153147.mp3,Non-Canonical
24659,5218153147.mp3,Non-Canonical
24660,5218153147.mp3,Canonical
24661,0246044405.mp3,Non-Canonical
24662,0246044405.mp3,Non-Canonical
24663,0246044405.mp3,Non-Canonical
24664,8431176298.mp3,Junk
24665,8431176298.mp3,Canonical
24666,8244958341.mp3,Non-Canonical
24667,8244958341.mp3,Canonical
24668,8244958341.mp3,Non-Canonical
24669,8244958341.mp3,Non-Canonical
24670,8244958341.mp3,Junk
24671,5732814464.mp3,Non-Canonical
24672,5732814464.mp3,Canonical
24673,5732814464.mp3,Canonical
24674,4654189078.mp3,Non-Canonical
24675,4654189078.mp3,Non-Canonical
24676,4654189078.mp3,Canonical
24677,2931227671.mp3,Canonical
24678,2931227671.mp3,Non-Canonical
24679,2931227671.mp3,Non-Canonical
24680,2931227671.mp3,Non-Canonical
24681,2931227671.mp3,Non-Canonical
24682,6683398917.mp3,Non-Canonical
24683,6683398917.mp3,Non-Canonical
24684,2016483959.mp3,Non-Canonical
24685,8025223863.mp3,Canonical
24686,8025223863.mp3,Non-Canonical
24687,8025223863.mp3,Non-Canonical
24688,8025223863.mp3,Canonical
24689,8025223863.mp3,Non-Canonical
24690,4986128786.mp3,Non-Canonical
24691,9867431611.mp3,Junk
24692,9867431611.mp3,Junk
24693,9867431611.mp3,Non-Canonical
24694,8971754647.mp3,Canonical
24695,8971754647.mp3,Canonical
24696,8971754647.mp3,Canonical
24697,8971754647.mp3,Non-Canonical
24698,8971754647.mp3,Canonical
24699,1556602542.mp3,Non-Canonical
24700,1556602542.mp3,Non-Canonical
24701,6795269256.mp3,Junk
24702,6795269256.mp3,Non-Canonical
24703,6795269256.mp3,Non-Canonical
24704,6795269256.mp3,Junk
24705,6795269256.mp3,Non-Canonical
24706,5835851095.mp3,Non-Canonical
24707,2857565569.mp3,Crying
24708,2857565569.mp3,Crying
24709,2857565569.mp3,Non-Canonical
24710,2857565569.mp3,Non-Canonical
24711,2857565569.mp3,Non-Canonical
24712,6290848735.mp3,Non-Canonical
24713,6290848735.mp3,Non-Canonical
24714,6290848735.mp3,Junk
24715,6290848735.mp3,Non-Canonical
24716,6290848735.mp3,Non-Canonical
24717,3099112910.mp3,Non-Canonical
24718,4834745746.mp3,Non-Canonical
24719,4834745746.mp3,Junk
24720,4834745746.mp3,Non-Canonical
24721,4834745746.mp3,Non-Canonical
24722,4834745746.mp3,Non-Canonical
24723,8028853016.mp3,Non-Canonical
24724,8028853016.mp3,Non-Canonical
24725,8057095929.mp3,Canonical
24726,8057095929.mp3,Canonical
24727,8057095929.mp3,Non-Canonical
24728,8057095929.mp3,Non-Canonical
24729,8057095929.mp3,Laughing
24730,7988239056.mp3,Canonical
24731,7988239056.mp3,Crying
24732,7988239056.mp3,Canonical
24733,9773204087.mp3,Laughing
24734,9773204087.mp3,Canonical
24735,9773204087.mp3,Canonical
24736,9773204087.mp3,Canonical
24737,9773204087.mp3,Non-Canonical
24738,9877381930.mp3,Non-Canonical
24739,9877381930.mp3,Non-Canonical
24740,9877381930.mp3,Canonical
24741,9877381930.mp3,Non-Canonical
24742,7855751678.mp3,Canonical
24743,3971935884.mp3,Canonical
24744,3971935884.mp3,Canonical
24745,3971935884.mp3,Canonical
24746,3971935884.mp3,Non-Canonical
24747,3971935884.mp3,Canonical
24748,7114367800.mp3,Canonical
24749,7114367800.mp3,Canonical
24750,7114367800.mp3,Non-Canonical
24751,7114367800.mp3,Canonical
24752,7265094252.mp3,Canonical
24753,7265094252.mp3,Canonical
24754,7265094252.mp3,Canonical
24755,6468910217.mp3,Canonical
24756,6468910217.mp3,Canonical
24757,6468910217.mp3,Junk
24758,0950227233.mp3,Canonical
24759,0950227233.mp3,Canonical
24760,0950227233.mp3,Canonical
24761,0950227233.mp3,Canonical
24762,2160282838.mp3,Non-Canonical
24763,2160282838.mp3,Canonical
24764,2160282838.mp3,Canonical
24765,2160282838.mp3,Canonical
24766,2160282838.mp3,Non-Canonical
24767,9359512477.mp3,Junk
24768,9359512477.mp3,Canonical
24769,9359512477.mp3,Non-Canonical
24770,9359512477.mp3,Junk
24771,9359512477.mp3,Non-Canonical
24772,6502767117.mp3,Canonical
24773,6502767117.mp3,Non-Canonical
24774,6502767117.mp3,Non-Canonical
24775,6502767117.mp3,Non-Canonical
24776,6502767117.mp3,Non-Canonical
24777,0894016567.mp3,Non-Canonical
24778,0894016567.mp3,Non-Canonical
24779,4426011716.mp3,Non-Canonical
24780,4426011716.mp3,Crying
24781,4426011716.mp3,Non-Canonical
24782,4426011716.mp3,Non-Canonical
24783,7221122632.mp3,Laughing
24784,7221122632.mp3,Non-Canonical
24785,7221122632.mp3,Non-Canonical
24786,7221122632.mp3,Non-Canonical
24787,7221122632.mp3,Non-Canonical
24788,9766591329.mp3,Non-Canonical
24789,9766591329.mp3,Non-Canonical
24790,9031242264.mp3,Non-Canonical
24791,9031242264.mp3,Crying
24792,9031242264.mp3,Non-Canonical
24793,9031242264.mp3,Canonical
24794,9031242264.mp3,Non-Canonical
24795,7864381052.mp3,Non-Canonical
24796,7864381052.mp3,Non-Canonical
24797,7864381052.mp3,Non-Canonical
24798,7864381052.mp3,Non-Canonical
24799,7864381052.mp3,Non-Canonical
24800,7162939961.mp3,Crying
24801,7162939961.mp3,Canonical
24802,7162939961.mp3,Crying
24803,7162939961.mp3,Non-Canonical
24804,7162939961.mp3,Non-Canonical
24805,5521668096.mp3,Crying
24806,5521668096.mp3,Crying
24807,5521668096.mp3,Non-Canonical
24808,6427062572.mp3,Non-Canonical
24809,6427062572.mp3,Non-Canonical
24810,6427062572.mp3,Non-Canonical
24811,9765055870.mp3,Non-Canonical
24812,9765055870.mp3,Crying
24813,7571483998.mp3,Laughing
24814,7571483998.mp3,Non-Canonical
24815,7571483998.mp3,Junk
24816,7571483998.mp3,Crying
24817,6977659926.mp3,Laughing
24818,6977659926.mp3,Canonical
24819,6977659926.mp3,Laughing
24820,6977659926.mp3,Laughing
24821,6977659926.mp3,Non-Canonical
24822,1136575850.mp3,Laughing
24823,1136575850.mp3,Non-Canonical
24824,1585215875.mp3,Non-Canonical
24825,1585215875.mp3,Non-Canonical
24826,5997833717.mp3,Non-Canonical
24827,5997833717.mp3,Junk
24828,7690873821.mp3,Canonical
24829,7690873821.mp3,Junk
24830,7690873821.mp3,Non-Canonical
24831,3416306104.mp3,Junk
24832,3416306104.mp3,Junk
24833,3416306104.mp3,Canonical
24834,3416306104.mp3,Non-Canonical
24835,3416306104.mp3,Non-Canonical
24836,9216130448.mp3,Junk
24837,9216130448.mp3,Non-Canonical
24838,9216130448.mp3,Non-Canonical
24839,9216130448.mp3,Crying
24840,1723927126.mp3,Non-Canonical
24841,1723927126.mp3,Non-Canonical
24842,1723927126.mp3,Non-Canonical
24843,1723927126.mp3,Non-Canonical
24844,0270046679.mp3,Non-Canonical
24845,0270046679.mp3,Non-Canonical
24846,0270046679.mp3,Canonical
24847,9104497775.mp3,Junk
24848,9104497775.mp3,Non-Canonical
24849,9104497775.mp3,Canonical
24850,9104497775.mp3,Junk
24851,0391895066.mp3,Laughing
24852,0391895066.mp3,Laughing
24853,0391895066.mp3,Non-Canonical
24854,1388744847.mp3,Non-Canonical
24855,1388744847.mp3,Laughing
24856,4916811458.mp3,Non-Canonical
24857,4916811458.mp3,Junk
24858,4916811458.mp3,Non-Canonical
24859,4916811458.mp3,Non-Canonical
24860,5412982984.mp3,Non-Canonical
24861,5412982984.mp3,Non-Canonical
24862,5412982984.mp3,Non-Canonical
24863,5412982984.mp3,Non-Canonical
24864,2015713556.mp3,Non-Canonical
24865,2015713556.mp3,Non-Canonical
24866,2015713556.mp3,Crying
24867,2015713556.mp3,Non-Canonical
24868,2015713556.mp3,Junk
24869,0706699466.mp3,Non-Canonical
24870,0706699466.mp3,Crying
24871,0706699466.mp3,Non-Canonical
24872,3968107157.mp3,Non-Canonical
24873,3968107157.mp3,Non-Canonical
24874,3968107157.mp3,Crying
24875,1881623638.mp3,Laughing
24876,1881623638.mp3,Canonical
24877,1881623638.mp3,Non-Canonical
24878,1881623638.mp3,Non-Canonical
24879,0443544333.mp3,Non-Canonical
24880,0443544333.mp3,Crying
24881,0443544333.mp3,Non-Canonical
24882,0443544333.mp3,Crying
24883,6265266196.mp3,Non-Canonical
24884,6265266196.mp3,Crying
24885,6265266196.mp3,Non-Canonical
24886,6265266196.mp3,Crying
24887,6265266196.mp3,Non-Canonical
24888,4581315829.mp3,Junk
24889,4581315829.mp3,Non-Canonical
24890,4581315829.mp3,Non-Canonical
24891,4581315829.mp3,Junk
24892,4581315829.mp3,Junk
24893,4096004143.mp3,Canonical
24894,1580248088.mp3,Canonical
24895,8894621545.mp3,Crying
24896,8894621545.mp3,Non-Canonical
24897,8894621545.mp3,Non-Canonical
24898,4341045298.mp3,Non-Canonical
24899,4341045298.mp3,Non-Canonical
24900,4341045298.mp3,Canonical
24901,4341045298.mp3,Laughing
24902,4341045298.mp3,Non-Canonical
24903,3935730409.mp3,Canonical
24904,3935730409.mp3,Non-Canonical
24905,9731146098.mp3,Crying
24906,9731146098.mp3,Crying
24907,9731146098.mp3,Laughing
24908,9731146098.mp3,Non-Canonical
24909,1807348830.mp3,Laughing
24910,0531630312.mp3,Non-Canonical
24911,0531630312.mp3,Non-Canonical
24912,0531630312.mp3,Non-Canonical
24913,1930091968.mp3,Canonical
24914,1930091968.mp3,Non-Canonical
24915,0702417073.mp3,Non-Canonical
24916,0702417073.mp3,Non-Canonical
24917,0702417073.mp3,Canonical
24918,0702417073.mp3,Crying
24919,0702417073.mp3,Non-Canonical
24920,6832699111.mp3,Non-Canonical
24921,6832699111.mp3,Non-Canonical
24922,6832699111.mp3,Non-Canonical
24923,6832699111.mp3,Non-Canonical
24924,5676174685.mp3,Non-Canonical
24925,5676174685.mp3,Non-Canonical
24926,8590915731.mp3,Canonical
24927,8590915731.mp3,Junk
24928,8590915731.mp3,Non-Canonical
24929,8590915731.mp3,Non-Canonical
24930,8590915731.mp3,Non-Canonical
24931,4984447716.mp3,Crying
24932,4984447716.mp3,Non-Canonical
24933,4984447716.mp3,Crying
24934,4984447716.mp3,Non-Canonical
24935,4984447716.mp3,Crying
24936,1787453063.mp3,Canonical
24937,1787453063.mp3,Laughing
24938,1787453063.mp3,Non-Canonical
24939,1787453063.mp3,Non-Canonical
24940,1787453063.mp3,Non-Canonical
24941,5406696484.mp3,Non-Canonical
24942,5406696484.mp3,Non-Canonical
24943,5406696484.mp3,Non-Canonical
24944,1816579805.mp3,Non-Canonical
24945,5598481497.mp3,Canonical
24946,5598481497.mp3,Non-Canonical
24947,5598481497.mp3,Canonical
24948,5598481497.mp3,Canonical
24949,7317653476.mp3,Canonical
24950,7317653476.mp3,Non-Canonical
24951,7317653476.mp3,Canonical
24952,7317653476.mp3,Canonical
24953,7490405647.mp3,Canonical
24954,7490405647.mp3,Canonical
24955,7490405647.mp3,Junk
24956,5183058378.mp3,Canonical
24957,5183058378.mp3,Crying
24958,5183058378.mp3,Junk
24959,5183058378.mp3,Canonical
24960,5183058378.mp3,Laughing
24961,6141403485.mp3,Non-Canonical
24962,6141403485.mp3,Canonical
24963,6141403485.mp3,Canonical
24964,6141403485.mp3,Canonical
24965,0062039263.mp3,Canonical
24966,0062039263.mp3,Canonical
24967,0062039263.mp3,Canonical
24968,0062039263.mp3,Non-Canonical
24969,0062039263.mp3,Canonical
24970,1779313462.mp3,Non-Canonical
24971,1779313462.mp3,Junk
24972,1779313462.mp3,Non-Canonical
24973,1779313462.mp3,Non-Canonical
24974,1779313462.mp3,Non-Canonical
24975,1400408194.mp3,Non-Canonical
24976,1400408194.mp3,Canonical
24977,1400408194.mp3,Non-Canonical
24978,1400408194.mp3,Non-Canonical
24979,9280818646.mp3,Non-Canonical
24980,9280818646.mp3,Non-Canonical
24981,2750340374.mp3,Non-Canonical
24982,2750340374.mp3,Non-Canonical
24983,0890510076.mp3,Non-Canonical
24984,0890510076.mp3,Laughing
24985,0890510076.mp3,Non-Canonical
24986,0890510076.mp3,Non-Canonical
24987,0890510076.mp3,Non-Canonical
24988,3639378281.mp3,Non-Canonical
24989,3639378281.mp3,Crying
24990,3639378281.mp3,Crying
24991,3639378281.mp3,Non-Canonical
24992,3639378281.mp3,Non-Canonical
24993,3364671253.mp3,Non-Canonical
24994,3364671253.mp3,Non-Canonical
24995,3364671253.mp3,Non-Canonical
24996,3364671253.mp3,Non-Canonical
24997,3364671253.mp3,Non-Canonical
24998,6964846635.mp3,Non-Canonical
24999,6964846635.mp3,Non-Canonical
25000,6964846635.mp3,Crying
25001,6964846635.mp3,Canonical
25002,6964846635.mp3,Junk
25003,1639249704.mp3,Non-Canonical
25004,1639249704.mp3,Non-Canonical
25005,1639249704.mp3,Non-Canonical
25006,8850358896.mp3,Non-Canonical
25007,8850358896.mp3,Canonical
25008,8850358896.mp3,Non-Canonical
25009,8850358896.mp3,Laughing
25010,8850358896.mp3,Non-Canonical
25011,3148738002.mp3,Canonical
25012,3148738002.mp3,Canonical
25013,3148738002.mp3,Canonical
25014,1970016939.mp3,Non-Canonical
25015,1970016939.mp3,Canonical
25016,2355543146.mp3,Canonical
25017,6270841927.mp3,Canonical
25018,6270841927.mp3,Canonical
25019,6270841927.mp3,Non-Canonical
25020,1238937714.mp3,Non-Canonical
25021,1238937714.mp3,Non-Canonical
25022,1238937714.mp3,Non-Canonical
25023,1238937714.mp3,Canonical
25024,1238937714.mp3,Non-Canonical
25025,6415323373.mp3,Laughing
25026,6415323373.mp3,Canonical
25027,6415323373.mp3,Canonical
25028,6415323373.mp3,Canonical
25029,1972491440.mp3,Non-Canonical
25030,1972491440.mp3,Non-Canonical
25031,6815852587.mp3,Junk
25032,6815852587.mp3,Junk
25033,6815852587.mp3,Non-Canonical
25034,6815852587.mp3,Non-Canonical
25035,6815852587.mp3,Junk
25036,2530713811.mp3,Junk
25037,2530713811.mp3,Non-Canonical
25038,2530713811.mp3,Non-Canonical
25039,2530713811.mp3,Non-Canonical
25040,3493893089.mp3,Canonical
25041,3493893089.mp3,Non-Canonical
25042,3493893089.mp3,Junk
25043,3493893089.mp3,Junk
25044,3493893089.mp3,Junk
25045,3630992640.mp3,Canonical
25046,3630992640.mp3,Junk
25047,3630992640.mp3,Non-Canonical
25048,3630992640.mp3,Non-Canonical
25049,3630992640.mp3,Non-Canonical
25050,2619545889.mp3,Non-Canonical
25051,2619545889.mp3,Canonical
25052,5383308908.mp3,Non-Canonical
25053,5383308908.mp3,Non-Canonical
25054,5383308908.mp3,Non-Canonical
25055,0960163787.mp3,Canonical
25056,0960163787.mp3,Non-Canonical
25057,0960163787.mp3,Crying
25058,6405792767.mp3,Non-Canonical
25059,6405792767.mp3,Non-Canonical
25060,6405792767.mp3,Non-Canonical
25061,3145529227.mp3,Non-Canonical
25062,8589667344.mp3,Non-Canonical
25063,8589667344.mp3,Non-Canonical
25064,8589667344.mp3,Non-Canonical
25065,8589667344.mp3,Crying
25066,9176816286.mp3,Non-Canonical
25067,9176816286.mp3,Crying
25068,9176816286.mp3,Non-Canonical
25069,9176816286.mp3,Junk
25070,9176816286.mp3,Laughing
25071,3208907670.mp3,Crying
25072,3208907670.mp3,Non-Canonical
25073,3208907670.mp3,Non-Canonical
25074,3208907670.mp3,Crying
25075,3208907670.mp3,Junk
25076,5464753560.mp3,Non-Canonical
25077,5464753560.mp3,Junk
25078,8664457943.mp3,Laughing
25079,8664457943.mp3,Crying
25080,8664457943.mp3,Non-Canonical
25081,8664457943.mp3,Non-Canonical
25082,8664457943.mp3,Non-Canonical
25083,3514929235.mp3,Non-Canonical
25084,3514929235.mp3,Non-Canonical
25085,1942654769.mp3,Non-Canonical
25086,1942654769.mp3,Non-Canonical
25087,1942654769.mp3,Laughing
25088,1942654769.mp3,Non-Canonical
25089,1942654769.mp3,Non-Canonical
25090,7479828810.mp3,Junk
25091,7479828810.mp3,Non-Canonical
25092,5511645234.mp3,Non-Canonical
25093,5511645234.mp3,Crying
25094,5511645234.mp3,Non-Canonical
25095,5511645234.mp3,Non-Canonical
25096,5511645234.mp3,Non-Canonical
25097,6844895567.mp3,Crying
25098,6844895567.mp3,Junk
25099,6844895567.mp3,Non-Canonical
25100,0671764553.mp3,Non-Canonical
25101,0671764553.mp3,Non-Canonical
25102,0671764553.mp3,Crying
25103,0671764553.mp3,Non-Canonical
25104,0671764553.mp3,Non-Canonical
25105,6573451415.mp3,Non-Canonical
25106,6573451415.mp3,Junk
25107,6573451415.mp3,Crying
25108,6573451415.mp3,Non-Canonical
25109,6573451415.mp3,Crying
25110,9916883536.mp3,Crying
25111,9916883536.mp3,Junk
25112,9916883536.mp3,Non-Canonical
25113,9916883536.mp3,Non-Canonical
25114,6502352387.mp3,Canonical
25115,6502352387.mp3,Non-Canonical
25116,6502352387.mp3,Non-Canonical
25117,4300790624.mp3,Non-Canonical
25118,4300790624.mp3,Non-Canonical
25119,4300790624.mp3,Non-Canonical
25120,0291756378.mp3,Non-Canonical
25121,0291756378.mp3,Crying
25122,0291756378.mp3,Non-Canonical
25123,0291756378.mp3,Non-Canonical
25124,0291756378.mp3,Crying
25125,7338690568.mp3,Non-Canonical
25126,7338690568.mp3,Non-Canonical
25127,7338690568.mp3,Crying
25128,7338690568.mp3,Non-Canonical
25129,2983080292.mp3,Non-Canonical
25130,2983080292.mp3,Non-Canonical
25131,2983080292.mp3,Non-Canonical
25132,2983080292.mp3,Crying
25133,2983080292.mp3,Junk
25134,9514455632.mp3,Non-Canonical
25135,9514455632.mp3,Non-Canonical
25136,9514455632.mp3,Junk
25137,9118823329.mp3,Non-Canonical
25138,9118823329.mp3,Non-Canonical
25139,9118823329.mp3,Junk
25140,9118823329.mp3,Crying
25141,6506842169.mp3,Crying
25142,6506842169.mp3,Junk
25143,6506842169.mp3,Non-Canonical
25144,6506842169.mp3,Crying
25145,2347200090.mp3,Non-Canonical
25146,2347200090.mp3,Crying
25147,1961467089.mp3,Crying
25148,1961467089.mp3,Laughing
25149,8679895949.mp3,Non-Canonical
25150,8679895949.mp3,Laughing
25151,8679895949.mp3,Junk
25152,8679895949.mp3,Crying
25153,4751801770.mp3,Crying
25154,4751801770.mp3,Junk
25155,4751801770.mp3,Non-Canonical
25156,4751801770.mp3,Non-Canonical
25157,4751801770.mp3,Non-Canonical
25158,9136390349.mp3,Non-Canonical
25159,9136390349.mp3,Non-Canonical
25160,9136390349.mp3,Non-Canonical
25161,9136390349.mp3,Non-Canonical
25162,4046287052.mp3,Non-Canonical
25163,4046287052.mp3,Non-Canonical
25164,7626012080.mp3,Non-Canonical
25165,7626012080.mp3,Canonical
25166,7626012080.mp3,Non-Canonical
25167,7626012080.mp3,Non-Canonical
25168,6021395791.mp3,Non-Canonical
25169,6021395791.mp3,Non-Canonical
25170,6021395791.mp3,Non-Canonical
25171,6021395791.mp3,Laughing
25172,6130327845.mp3,Junk
25173,6130327845.mp3,Non-Canonical
25174,6130327845.mp3,Junk
25175,6130327845.mp3,Non-Canonical
25176,6130327845.mp3,Canonical
25177,9021575548.mp3,Junk
25178,9021575548.mp3,Junk
25179,9021575548.mp3,Non-Canonical
25180,9021575548.mp3,Junk
25181,9021575548.mp3,Junk
25182,4532631508.mp3,Non-Canonical
25183,4532631508.mp3,Laughing
25184,4532631508.mp3,Laughing
25185,3985091792.mp3,Non-Canonical
25186,3985091792.mp3,Non-Canonical
25187,3985091792.mp3,Canonical
25188,3985091792.mp3,Non-Canonical
25189,3985091792.mp3,Non-Canonical
25190,5003717319.mp3,Non-Canonical
25191,5003717319.mp3,Crying
25192,5003717319.mp3,Non-Canonical
25193,5003717319.mp3,Non-Canonical
25194,5003717319.mp3,Canonical
25195,9864138383.mp3,Non-Canonical
25196,9864138383.mp3,Non-Canonical
25197,2509729293.mp3,Canonical
25198,2509729293.mp3,Non-Canonical
25199,2509729293.mp3,Non-Canonical
25200,2756821752.mp3,Crying
25201,2756821752.mp3,Non-Canonical
25202,6373602040.mp3,Non-Canonical
25203,6373602040.mp3,Crying
25204,6373602040.mp3,Non-Canonical
25205,6373602040.mp3,Non-Canonical
25206,6373602040.mp3,Non-Canonical
25207,9524524143.mp3,Non-Canonical
25208,7257480217.mp3,Non-Canonical
25209,7257480217.mp3,Junk
25210,9939527305.mp3,Junk
25211,9939527305.mp3,Canonical
25212,9939527305.mp3,Junk
25213,9939527305.mp3,Junk
25214,9939527305.mp3,Canonical
25215,1844813394.mp3,Junk
25216,6164199556.mp3,Junk
25217,6164199556.mp3,Junk
25218,6164199556.mp3,Laughing
25219,9798355658.mp3,Junk
25220,9798355658.mp3,Junk
25221,9798355658.mp3,Junk
25222,8407025771.mp3,Non-Canonical
25223,8407025771.mp3,Non-Canonical
25224,8407025771.mp3,Non-Canonical
25225,8756777785.mp3,Non-Canonical
25226,8756777785.mp3,Canonical
25227,8756777785.mp3,Canonical
25228,8801929070.mp3,Junk
25229,8801929070.mp3,Junk
25230,8801929070.mp3,Canonical
25231,8494401132.mp3,Canonical
25232,8494401132.mp3,Non-Canonical
25233,8494401132.mp3,Non-Canonical
25234,8494401132.mp3,Canonical
25235,8637442268.mp3,Laughing
25236,8637442268.mp3,Non-Canonical
25237,8637442268.mp3,Non-Canonical
25238,8637442268.mp3,Junk
25239,8637442268.mp3,Junk
25240,5972662789.mp3,Junk
25241,5972662789.mp3,Laughing
25242,5972662789.mp3,Non-Canonical
25243,5972662789.mp3,Non-Canonical
25244,2549661763.mp3,Canonical
25245,2549661763.mp3,Canonical
25246,2549661763.mp3,Canonical
25247,2549661763.mp3,Canonical
25248,2549661763.mp3,Canonical
25249,6021520071.mp3,Canonical
25250,6021520071.mp3,Non-Canonical
25251,6021520071.mp3,Canonical
25252,6021520071.mp3,Canonical
25253,6383780646.mp3,Canonical
25254,6383780646.mp3,Canonical
25255,6383780646.mp3,Canonical
25256,4694810952.mp3,Non-Canonical
25257,4694810952.mp3,Non-Canonical
25258,5253540168.mp3,Non-Canonical
25259,5253540168.mp3,Non-Canonical
25260,5253540168.mp3,Non-Canonical
25261,1878301836.mp3,Non-Canonical
25262,1878301836.mp3,Non-Canonical
25263,1878301836.mp3,Non-Canonical
25264,7634494196.mp3,Canonical
25265,7634494196.mp3,Canonical
25266,7634494196.mp3,Canonical
25267,7634494196.mp3,Non-Canonical
25268,7634494196.mp3,Non-Canonical
25269,9859554442.mp3,Canonical
25270,9859554442.mp3,Canonical
25271,9859554442.mp3,Canonical
25272,0759829615.mp3,Non-Canonical
25273,0759829615.mp3,Junk
25274,0759829615.mp3,Non-Canonical
25275,0759829615.mp3,Junk
25276,8257859355.mp3,Non-Canonical
25277,8257859355.mp3,Non-Canonical
25278,8257859355.mp3,Non-Canonical
25279,8855264040.mp3,Non-Canonical
25280,8855264040.mp3,Non-Canonical
25281,9721587815.mp3,Non-Canonical
25282,9721587815.mp3,Crying
25283,9721587815.mp3,Crying
25284,9721587815.mp3,Crying
25285,9721587815.mp3,Crying
25286,8451701304.mp3,Laughing
25287,8451701304.mp3,Non-Canonical
25288,8451701304.mp3,Laughing
25289,1097914943.mp3,Laughing
25290,1097914943.mp3,Non-Canonical
25291,1097914943.mp3,Crying
25292,1097914943.mp3,Non-Canonical
25293,3130936285.mp3,Crying
25294,3130936285.mp3,Non-Canonical
25295,3130936285.mp3,Canonical
25296,3130936285.mp3,Non-Canonical
25297,3130936285.mp3,Laughing
25298,1992587496.mp3,Non-Canonical
25299,1992587496.mp3,Non-Canonical
25300,1992587496.mp3,Non-Canonical
25301,1992587496.mp3,Crying
25302,7770275982.mp3,Canonical
25303,7770275982.mp3,Canonical
25304,7770275982.mp3,Canonical
25305,7770275982.mp3,Canonical
25306,7404261724.mp3,Canonical
25307,7404261724.mp3,Canonical
25308,7404261724.mp3,Canonical
25309,7404261724.mp3,Laughing
25310,7404261724.mp3,Canonical
25311,1234625418.mp3,Non-Canonical
25312,1234625418.mp3,Canonical
25313,1234625418.mp3,Canonical
25314,8314112828.mp3,Canonical
25315,8314112828.mp3,Canonical
25316,6192102995.mp3,Non-Canonical
25317,6192102995.mp3,Crying
25318,6192102995.mp3,Non-Canonical
25319,6192102995.mp3,Non-Canonical
25320,6192102995.mp3,Non-Canonical
25321,1156072686.mp3,Canonical
25322,1156072686.mp3,Non-Canonical
25323,1156072686.mp3,Non-Canonical
25324,1156072686.mp3,Junk
25325,1156072686.mp3,Non-Canonical
25326,4029412705.mp3,Non-Canonical
25327,4029412705.mp3,Non-Canonical
25328,4029412705.mp3,Non-Canonical
25329,1434563270.mp3,Non-Canonical
25330,1434563270.mp3,Non-Canonical
25331,1434563270.mp3,Non-Canonical
25332,1434563270.mp3,Crying
25333,1434563270.mp3,Non-Canonical
25334,5360067281.mp3,Non-Canonical
25335,5360067281.mp3,Non-Canonical
25336,5360067281.mp3,Non-Canonical
25337,5360067281.mp3,Non-Canonical
25338,8613024676.mp3,Non-Canonical
25339,8613024676.mp3,Canonical
25340,8613024676.mp3,Non-Canonical
25341,8613024676.mp3,Non-Canonical
25342,8613024676.mp3,Non-Canonical
25343,9029732439.mp3,Non-Canonical
25344,9029732439.mp3,Non-Canonical
25345,9029732439.mp3,Non-Canonical
25346,0212639364.mp3,Non-Canonical
25347,0212639364.mp3,Non-Canonical
25348,0212639364.mp3,Junk
25349,4889066823.mp3,Canonical
25350,4889066823.mp3,Canonical
25351,4889066823.mp3,Non-Canonical
25352,4889066823.mp3,Non-Canonical
25353,4889066823.mp3,Canonical
25354,2560668131.mp3,Non-Canonical
25355,2560668131.mp3,Canonical
25356,2560668131.mp3,Non-Canonical
25357,2560668131.mp3,Non-Canonical
25358,2560668131.mp3,Canonical
25359,7447546524.mp3,Canonical
25360,7447546524.mp3,Non-Canonical
25361,4880991310.mp3,Junk
25362,4880991310.mp3,Canonical
25363,4880991310.mp3,Non-Canonical
25364,0143496441.mp3,Non-Canonical
25365,0143496441.mp3,Non-Canonical
25366,7664643574.mp3,Laughing
25367,7664643574.mp3,Non-Canonical
25368,7664643574.mp3,Canonical
25369,7664643574.mp3,Non-Canonical
25370,2000344274.mp3,Non-Canonical
25371,2000344274.mp3,Non-Canonical
25372,2000344274.mp3,Non-Canonical
25373,2000344274.mp3,Crying
25374,2000344274.mp3,Non-Canonical
25375,3040612963.mp3,Non-Canonical
25376,3040612963.mp3,Non-Canonical
