idx,Answer,Age,ChildID
7573976377,Non-Canonical,219,3211_1
9298992414,Non-Canonical,219,3211_1
7445633940,Crying,219,3211_1
4094220076,Non-Canonical,219,3211_1
2280985084,Crying,219,3211_1
4478320557,Crying,219,3211_1
7551639461,Crying,219,3211_1
0674443387,Crying,219,3211_1
6929975656,Crying,219,3211_1
6299938689,Non-Canonical,219,3211_1
5820160028,Non-Canonical,219,3211_1
9405171991,Crying,219,3211_1
5134264550,Crying,219,3211_1
4781481814,Crying,219,3211_1
3290513392,Non-Canonical,219,3211_1
9847397187,Crying,219,3211_1
6449237620,Crying,219,3211_1
5325796840,Non-Canonical,219,3211_1
8367972946,Crying,219,3211_1
9735351353,Crying,219,3211_1
3828836932,Crying,219,3211_1
8794300341,Crying,219,3211_1
3656699358,Non-Canonical,219,3211_1
1452607317,Non-Canonical,219,3211_1
6374432208,Non-Canonical,219,3211_1
0812618870,Crying,219,3211_1
9253284993,Crying,219,3211_1
0064404962,Crying,219,3211_1
9585064668,Non-Canonical,219,3211_1
5421233948,Non-Canonical,219,3211_1
4782975922,Crying,219,3211_1
8364075847,Crying,219,3211_1
4942144802,Crying,219,3211_1
3800795396,Crying,219,3211_1
4227272916,Crying,219,3211_1
6556464379,Crying,219,3211_1
4875775155,Crying,219,3211_1
3895324959,Junk,219,3211_1
3186056913,Non-Canonical,219,3211_1
4158812759,Junk,219,3211_1
0973950743,Junk,219,3211_1
5497079828,Crying,219,3211_1
4115224901,Non-Canonical,219,3211_1
2095939844,Crying,219,3211_1
9643796987,Crying,219,3211_1
9173724126,Non-Canonical,219,3211_1
7543809956,Non-Canonical,219,3211_1
8996129850,Non-Canonical,219,3211_1
5716727651,Crying,219,3211_1
3269635025,Crying,219,3211_1
7924288106,Crying,219,3211_1
0190346764,Non-Canonical,219,3211_1
2524546020,Junk,219,3211_1
4124833038,Crying,219,3211_1
7388270858,Crying,219,3211_1
9067428440,Crying,219,3211_1
0972957985,Crying,219,3211_1
4823197607,Crying,219,3211_1
8962326006,Crying,219,3211_1
9605959964,Crying,219,3211_1
1607903447,Crying,219,3211_1
3186235291,Non-Canonical,219,3211_1
8786208612,Crying,219,3211_1
2054766979,Crying,219,3211_1
2932661387,Junk,219,3211_1
3357280994,Crying,219,3211_1
6328462626,Crying,219,3211_1
2741937373,Crying,219,3211_1
1449839013,Crying,219,3211_1
0049176111,Non-Canonical,219,3211_1
1554479693,Non-Canonical,219,3211_1
7017208787,Junk,219,3211_1
7913259094,Crying,219,3211_1
4399710822,Non-Canonical,219,3211_1
7746280086,Crying,219,3211_1
7554052879,Non-Canonical,219,3211_1
2283306270,Crying,219,3211_1
0920047834,Non-Canonical,219,3211_1
5295973776,Canonical,219,3211_1
5619831285,Crying,219,3211_1
1690368121,Crying,219,3211_1
6127226301,Crying,219,3211_1
5475510041,Crying,219,3211_1
6050746207,Crying,219,3211_1
4435630003,Crying,219,3211_1
8342994496,Crying,219,3211_1
1380717262,Crying,219,3211_1
9905283557,Crying,219,3211_1
6973309401,Crying,219,3211_1
0285917186,Crying,219,3211_1
8859086019,Crying,219,3211_1
7462308662,Non-Canonical,219,3211_1
0653689710,Non-Canonical,219,3211_1
7139700825,Non-Canonical,219,3211_1
9866007447,Junk,219,3211_1
2908013416,Crying,219,3211_1
5159197073,Crying,219,3211_1
8415886655,Crying,219,3211_1
7936887236,Crying,219,3211_1
6481205298,Non-Canonical,219,3211_1
2181245944,Crying,219,3211_1
7385914992,Crying,219,3211_1
2246279520,Crying,219,3211_1
4041731927,Crying,219,3211_1
2610085713,Junk,219,3211_1
7115717765,Crying,219,3211_1
7505401404,Crying,219,3211_1
0337318265,Non-Canonical,219,3211_1
9921950197,Crying,219,3211_1
3141817441,Non-Canonical,219,3211_1
2700207452,Crying,219,3211_1
2256758134,Crying,219,3211_1
0971837498,Crying,219,3211_1
8952970962,Crying,219,3211_1
7510201987,Canonical,219,3211_1
9564109984,Non-Canonical,219,3211_1
2588510734,Crying,219,3211_1
0970970964,Crying,219,3211_1
9577899545,Crying,219,3211_1
1797395773,Crying,219,3211_1
1820161569,Crying,219,3211_1
2266653291,Crying,219,3211_1
9846620886,Non-Canonical,219,3211_1
6684259159,Non-Canonical,219,3211_1
9584611324,Crying,219,3211_1
9735178041,Non-Canonical,219,3211_1
8726509312,Crying,219,3211_1
8854449960,Crying,219,3211_1
5717452173,Crying,219,3211_1
6383889281,Crying,219,3211_1
2623496927,Crying,219,3211_1
1006516169,Non-Canonical,219,3211_1
7236036951,Crying,219,3211_1
4950404569,Crying,219,3211_1
2703871795,Crying,219,3211_1
2474181866,Non-Canonical,219,3211_1
6129544355,Junk,219,3211_1
6027314419,Crying,219,3211_1
6921736647,Crying,219,3211_1
5707265369,Crying,219,3211_1
1916200508,Non-Canonical,219,3211_1
9409156264,Junk,219,3211_1
1767909663,Junk,219,3211_1
1061798283,Crying,219,3211_1
7016617006,Non-Canonical,219,3211_1
2962017310,Non-Canonical,219,3211_1
0549170189,Crying,219,3211_1
8776806006,Non-Canonical,219,3211_1
1653878830,Crying,219,3211_1
1857345179,Non-Canonical,219,3211_1
8882743577,Non-Canonical,219,3211_1
1736555199,Crying,219,3211_1
3642027606,Non-Canonical,219,3211_1
4116186784,Crying,219,3211_1
8634168583,Junk,219,3211_1
6825271552,Non-Canonical,219,3211_1
9365668827,Crying,219,3211_1
6522046032,Crying,219,3211_1
7420960290,Crying,219,3211_1
7057091762,Crying,219,3211_1
6383211598,Non-Canonical,219,3211_1
2107673169,Crying,219,3211_1
0575041154,Non-Canonical,219,3211_1
8872438428,Non-Canonical,219,3211_1
5295900614,Junk,219,3211_1
2118274100,Junk,219,3211_1
0799150861,Laughing,219,3211_1
2654642278,Junk,219,3211_1
4096911232,Canonical,219,3211_1
7213344161,Canonical,219,3211_1
7425931293,Junk,219,3211_1
9386662447,Non-Canonical,219,3211_1
2711857515,Canonical,219,3211_1
3423991955,Non-Canonical,219,3211_1
5390689258,Canonical,219,3211_1
9313015835,Junk,219,3211_1
4685065806,Canonical,219,3211_1
4872254455,Junk,219,3211_1
8551340467,Junk,219,3211_1
6669161252,Canonical,219,3211_1
9177877729,Canonical,219,3211_1
1650803084,Canonical,219,3211_1
8723448166,Canonical,219,3211_1
5000083184,Canonical,219,3211_1
7146664455,Canonical,219,3211_1
2820127993,Canonical,219,3211_1
5372098884,Canonical,219,3211_1
0284215654,Canonical,219,3211_1
4973015486,Canonical,219,3211_1
4754688087,Junk,219,3211_1
3616239281,Canonical,219,3211_1
3833460833,Canonical,219,3211_1
3983901135,Non-Canonical,219,3211_1
8412289656,Non-Canonical,219,3211_1
6912882125,Non-Canonical,219,3211_1
4457746271,Junk,219,3211_1
0495411122,Junk,219,3211_1
3370107974,Canonical,219,3211_1
9864567542,Canonical,219,3211_1
1833209581,Non-Canonical,219,3211_1
3964423401,Junk,219,3211_1
0316122806,Canonical,219,3211_1
9481556922,Canonical,219,3211_1
6649864989,Canonical,219,3211_1
2632744639,Canonical,219,3211_1
5114492763,Non-Canonical,219,3211_1
8534641653,Non-Canonical,219,3211_1
7730762746,Junk,219,3211_1
4267276515,Canonical,219,3211_1
5006382765,Non-Canonical,219,3211_1
7155558597,Non-Canonical,219,3211_1
5021874817,Canonical,219,3211_1
1835998832,Junk,219,3211_1
9133009465,Canonical,219,3211_1
2775612843,Junk,219,3211_1
6711306943,Canonical,219,3211_1
5908531963,Non-Canonical,219,3211_1
2724743514,Junk,219,3211_1
9792772724,Non-Canonical,219,3211_1
2873947684,Non-Canonical,219,3211_1
0041220862,Non-Canonical,219,3211_1
8124767897,Non-Canonical,219,3211_1
3725691565,Non-Canonical,219,3211_1
4292703428,Junk,219,3211_1
6974556631,Junk,219,3211_1
7613522074,Non-Canonical,219,3211_1
1504374063,Non-Canonical,219,3211_1
3372849146,Non-Canonical,219,3211_1
7136319163,Non-Canonical,219,3211_1
0118198276,Non-Canonical,219,3211_1
5440416072,Canonical,219,3211_1
1793155665,Junk,219,3211_1
7492385341,Non-Canonical,219,3211_1
7451579259,Non-Canonical,219,3211_1
0228227246,Junk,219,3211_1
3707391962,Junk,219,3211_1
7184105118,Non-Canonical,219,3211_1
6759692590,Junk,219,3211_1
3494176993,Non-Canonical,219,3211_1
2286568730,Non-Canonical,219,3211_1
5853306080,Crying,219,3211_1
9745668917,Non-Canonical,219,3211_1
6287055418,Crying,219,3211_1
3708526658,Non-Canonical,219,3211_1
8726024216,Canonical,219,3211_1
4534589366,Canonical,219,3211_1
2196557736,Crying,219,3211_1
7386164217,Crying,219,3211_1
3095728364,Crying,219,3211_1
8479012014,Non-Canonical,219,3211_1
2261868175,Crying,219,3211_1
2876136553,Crying,219,3211_1
0027323876,Crying,219,3211_1
1248639105,Crying,219,3211_1
6329221164,Crying,219,3211_1
3637513926,Junk,219,3211_1
0769707812,Non-Canonical,219,3211_1
9564592068,Non-Canonical,219,3211_1
5572261225,Non-Canonical,219,3211_1
9924219959,Non-Canonical,219,3211_1
7900819871,Junk,219,3211_1
2159343863,Crying,219,3211_1
0383275547,Junk,219,3211_1
5791743275,Junk,219,3211_1
5882990376,Non-Canonical,219,3211_1
6798842285,Canonical,219,3211_1
2976477568,Canonical,219,3211_1
2646547961,Canonical,219,3211_1
4256123179,Laughing,219,3211_1
8743258096,Non-Canonical,219,3211_1
1357054863,Non-Canonical,219,3211_1
2946713680,Canonical,219,3211_1
9514234418,Canonical,219,3211_1
4802128009,Canonical,219,3211_1
9028582819,Non-Canonical,219,3211_1
0101370461,Non-Canonical,219,3211_1
3027112718,Non-Canonical,219,3211_1
5198949035,Canonical,219,3211_1
2940523407,Junk,219,3211_1
3198958578,Canonical,219,3211_1
1869124826,Non-Canonical,219,3211_1
0477215130,Non-Canonical,219,3211_1
1074364823,Non-Canonical,219,3211_1
6521297507,Non-Canonical,219,3211_1
7976953734,Non-Canonical,219,3211_1
0073833169,Non-Canonical,219,3211_1
0734368367,Crying,219,3211_1
8422311471,Crying,219,3211_1
4735436152,Non-Canonical,219,3211_1
4775531317,Junk,219,3211_1
5345230129,Non-Canonical,219,3211_1
7115862988,Non-Canonical,219,3211_1
1176001863,Laughing,219,3211_1
1281688962,Non-Canonical,219,3211_1
7170376283,Non-Canonical,219,3211_1
4890302725,Crying,219,3211_1
5543192290,Junk,219,3211_1
5572200952,Non-Canonical,219,3211_1
1901630552,Crying,219,3211_1
5549041122,Crying,219,3211_1
5777265830,Canonical,219,3211_1
4380856522,Non-Canonical,219,3211_1
4673589755,Junk,219,3211_1
9770858391,Non-Canonical,219,3211_1
0046738941,Junk,219,3211_1
0112138431,Non-Canonical,219,3211_1
5638173863,Non-Canonical,219,3211_1
9025143254,Junk,219,3211_1
4665914841,Crying,219,3211_1
5687433699,Crying,219,3211_1
8158893829,Junk,219,3211_1
6423921545,Non-Canonical,219,3211_1
8120227092,Canonical,219,3211_1
1493503056,Crying,219,3211_1
8799037279,Crying,219,3211_1
8373460535,Junk,219,3211_1
0715700903,Crying,219,3211_1
6596987096,Crying,219,3211_1
6498803362,Crying,219,3211_1
8193697864,Crying,219,3211_1
7521433368,Crying,219,3211_1
9490346957,Junk,219,3211_1
7355294937,Non-Canonical,219,3211_1
2673055363,Non-Canonical,219,3211_1
9770691411,Canonical,219,3211_1
4219219218,Non-Canonical,219,3211_1
6126447111,Canonical,219,3211_1
1424623596,Non-Canonical,219,3211_1
4419285949,Junk,219,3211_1
0985449741,Non-Canonical,219,3211_1
2004672641,Non-Canonical,219,3211_1
5600185463,Canonical,219,3211_1
2227720317,Canonical,219,3211_1
9085433578,Canonical,219,3211_1
7793477962,Non-Canonical,219,3211_1
2397442670,Non-Canonical,219,3211_1
5443544014,Canonical,219,3211_1
6954415341,Non-Canonical,219,3211_1
9184951727,Crying,219,3211_1
4981241082,Canonical,219,3211_1
4802505716,Canonical,219,3211_1
0608517975,Canonical,219,3211_1
7506093174,Non-Canonical,219,3211_1
3465197556,Canonical,219,3211_1
5320485880,Non-Canonical,219,3211_1
6613476258,Non-Canonical,219,3211_1
8521829632,Non-Canonical,219,3211_1
0494894548,Non-Canonical,219,3211_1
5235458623,Crying,219,3211_1
8646878988,Crying,219,3211_1
5309474496,Crying,219,3211_1
5756723235,Crying,219,3211_1
4374165405,Junk,219,3211_1
5591248763,Crying,219,3211_1
3192171863,Crying,219,3211_1
4463445559,Non-Canonical,219,3211_1
2538107227,Crying,219,3211_1
2480967591,Crying,219,3211_1
2835132375,Non-Canonical,219,3211_1
6214109118,Laughing,219,3211_1
7474440759,Crying,219,3211_1
4976899087,Non-Canonical,219,3211_1
8868797015,Junk,219,3211_1
1691722609,Non-Canonical,219,3211_1
8964729711,Non-Canonical,219,3211_1
5084302643,Non-Canonical,219,3211_1
6274704012,Non-Canonical,219,3211_1
2436411537,Junk,219,3211_1
5410876823,Non-Canonical,219,3211_1
8050228522,Non-Canonical,219,3211_1
1265819225,Non-Canonical,219,3211_1
9103608072,Non-Canonical,219,3211_1
0318090256,Junk,219,3211_1
9366892110,Non-Canonical,219,3211_1
6616959210,Non-Canonical,219,3211_1
0066341515,Non-Canonical,219,3211_1
4968176820,Canonical,219,3211_1
9452714279,Junk,219,3211_1
3747734256,Junk,219,3211_1
7599445066,Crying,219,3211_1
9817265298,Crying,219,3211_1
1106400565,Crying,219,3211_1
1880879052,Crying,219,3211_1
7081406778,Crying,219,3211_1
7788575590,Non-Canonical,219,3211_1
2448114601,Non-Canonical,219,3211_1
5640212734,Non-Canonical,219,3211_1
7371125331,Non-Canonical,219,3211_1
8374024092,Non-Canonical,219,3211_1
8969521935,Crying,219,3211_1
5049480575,Non-Canonical,219,3211_1
5830873219,Junk,219,3211_1
9834293447,Non-Canonical,219,3211_1
1236366917,Junk,219,3211_1
2966230779,Non-Canonical,219,3211_1
8325393410,Junk,219,3211_1
6651320864,Non-Canonical,219,3211_1
8128799510,Junk,219,3211_1
7139822077,Junk,219,3211_1
8190284996,Junk,219,3211_1
9624548328,Junk,219,3211_1
1073926954,Crying,219,3211_1
7301809681,Non-Canonical,219,3211_1
4695399897,Non-Canonical,219,3211_1
3554268483,Canonical,219,3211_1
4765542037,Junk,219,3211_1
0107876190,Non-Canonical,219,3211_1
5930803944,Non-Canonical,219,3211_1
2188103941,Junk,219,3211_1
6676359358,Non-Canonical,219,3211_1
7341758038,Non-Canonical,219,3211_1
4832639207,Non-Canonical,219,3211_1
7001473686,Canonical,219,3211_1
0769181516,Non-Canonical,219,3211_1
2777399614,Junk,219,3211_1
1423614839,Non-Canonical,219,3211_1
0059452376,Non-Canonical,219,3211_1
4562504163,Non-Canonical,219,3211_1
1446197479,Canonical,219,3211_1
7247372490,Canonical,219,3211_1
1303297317,Canonical,219,3211_1
5265988300,Junk,219,3211_1
0569430451,Non-Canonical,219,3211_1
7154240352,Non-Canonical,219,3211_1
0921548749,Canonical,219,3211_1
2079309660,Canonical,219,3211_1
1533303976,Canonical,219,3211_1
1092606748,Junk,219,3211_1
5040824525,Non-Canonical,219,3211_1
8423224150,Non-Canonical,219,3211_1
1711516129,Non-Canonical,219,3211_1
3799583183,Non-Canonical,219,3211_1
1325090783,Canonical,219,3211_1
8959024858,Non-Canonical,219,3211_1
3853519975,Non-Canonical,219,3211_1
1320532676,Crying,219,3211_1
4532625273,Junk,219,3211_1
2379279765,Non-Canonical,219,3211_1
0786636416,Junk,219,3211_1
4790133280,Non-Canonical,219,3211_1
2793881420,Junk,219,3211_1
5324784193,Non-Canonical,219,3211_1
7457212171,Non-Canonical,219,3211_1
3480178212,Canonical,219,3211_1
6108708103,Canonical,219,3211_1
5624466480,Non-Canonical,219,3211_1
1569665325,Non-Canonical,219,3211_1
0879704742,Non-Canonical,219,3211_1
0276833220,Non-Canonical,219,3211_1
2926519044,Non-Canonical,219,3211_1
6955129516,Non-Canonical,219,3211_1
9396439070,Junk,219,3211_1
4819355999,Canonical,219,3211_1
1450202404,Non-Canonical,219,3211_1
1896402755,Junk,219,3211_1
7569406401,Canonical,219,3211_1
7303360123,Junk,219,3211_1
1515726329,Canonical,219,3211_1
4678572639,Non-Canonical,219,3211_1
5744332934,Non-Canonical,219,3211_1
1240714495,Laughing,219,3211_1
4610963390,Canonical,219,3211_1
0057953054,Canonical,219,3211_1
7219882624,Canonical,219,3211_1
7691260001,Canonical,219,3211_1
1899712184,Junk,219,3211_1
1102099652,Non-Canonical,219,3211_1
2299776660,Canonical,219,3211_1
8891690767,Canonical,219,3211_1
8206308736,Non-Canonical,219,3211_1
8493499825,Junk,219,3211_1
5572208356,Canonical,219,3211_1
9325162472,Junk,219,3211_1
7368367677,Non-Canonical,219,3211_1
3971524660,Non-Canonical,219,3211_1
9783678116,Crying,219,3211_1
8908598767,Non-Canonical,219,3211_1
8316232829,Crying,219,3211_1
5612732691,Non-Canonical,219,3211_1
7404969420,Canonical,219,3211_1
3170372825,Laughing,219,3211_1
0014200322,Non-Canonical,219,3211_1
3396869371,Non-Canonical,219,3211_1
3321841208,Non-Canonical,219,3211_1
0932587643,Non-Canonical,219,3211_1
9336232768,Non-Canonical,219,3211_1
1094234641,Non-Canonical,219,3211_1
5662218164,Non-Canonical,219,3211_1
7289398064,Non-Canonical,219,3211_1
0357219485,Non-Canonical,219,3211_1
3200683968,Canonical,219,3211_1
6820844085,Non-Canonical,219,3211_1
4072225626,Laughing,219,3211_1
3289169151,Non-Canonical,219,3211_1
9034418315,Non-Canonical,219,3211_1
8279268525,Non-Canonical,219,3211_1
4403293648,Non-Canonical,219,3211_1
6294653885,Laughing,219,3211_1
1705188807,Non-Canonical,219,3211_1
0028102340,Non-Canonical,219,3211_1
5568495197,Junk,219,3211_1
0588300078,Junk,219,3211_1
1201598600,Canonical,219,3211_1
0970118997,Non-Canonical,219,3211_1
2585533062,Junk,219,3211_1
3558110988,Non-Canonical,219,3211_1
0314489161,Junk,219,3211_1
6274371174,Non-Canonical,219,3211_1
8648146917,Canonical,219,3211_1
6667470716,Non-Canonical,219,3211_1
2852950765,Non-Canonical,219,3211_1
4027658002,Non-Canonical,219,3211_1
6185952421,Junk,219,3211_1
3392898845,Junk,219,3211_1
7611578157,Non-Canonical,219,3211_1
0404258026,Non-Canonical,219,3211_1
5089316853,Non-Canonical,219,3211_1
3193210114,Junk,219,3211_1
3628266878,Canonical,219,3211_1
4721495001,Canonical,219,3211_1
7012789375,Non-Canonical,219,3211_1
0348024867,Non-Canonical,219,3211_1
8031575305,Non-Canonical,219,3211_1
5726163026,Junk,219,3211_1
5645981225,Junk,219,3211_1
8953768451,Canonical,219,3211_1
0188648201,Canonical,219,3211_1
3222584790,Non-Canonical,219,3211_1
9784735768,Junk,219,3211_1
2923179326,Non-Canonical,219,3211_1
2674780742,Junk,219,3211_1
0752649436,Non-Canonical,219,3211_1
3720040980,Junk,219,3211_1
6947999890,Junk,219,3211_1
2065248814,Junk,219,3211_1
0655151859,Non-Canonical,219,3211_1
9696449885,Non-Canonical,219,3211_1
4428275495,Laughing,219,3211_1
0259993952,Junk,219,3211_1
6063610364,Non-Canonical,219,3211_1
0639678768,Non-Canonical,219,3211_1
1148138676,Non-Canonical,219,3211_1
1637700089,Junk,219,3211_1
9680989941,Canonical,219,3211_1
6829344140,Canonical,219,3211_1
7057550203,Canonical,219,3211_1
9439870277,Canonical,219,3211_1
5035651899,Canonical,219,3211_1
2509115048,Canonical,219,3211_1
6485071820,Canonical,219,3211_1
7157220211,Non-Canonical,219,3211_1
4071060895,Junk,219,3211_1
4768058923,Canonical,219,3211_1
8268433144,Canonical,219,3211_1
5809005219,Canonical,219,3211_1
7155463470,Junk,219,3211_1
4940415740,Non-Canonical,219,3211_1
0375265487,Non-Canonical,219,3211_1
9469595714,Non-Canonical,219,3211_1
2028475078,Canonical,219,3211_1
7940177984,Non-Canonical,219,3211_1
2747761679,Canonical,219,3211_1
9622405198,Non-Canonical,219,3211_1
9945726556,Laughing,219,3211_1
1014315996,Non-Canonical,219,3211_1
5661530160,Canonical,219,3211_1
0051076047,Non-Canonical,219,3211_1
6133615300,Non-Canonical,219,3211_1
2669393381,Canonical,219,3211_1
7709110510,Junk,219,3211_1
4468041918,Junk,219,3211_1
0720476072,Non-Canonical,219,3211_1
4669170786,Canonical,219,3211_1
3707356752,Non-Canonical,219,3211_1
1339885155,Non-Canonical,219,3211_1
6754406580,Non-Canonical,219,3211_1
2537093881,Non-Canonical,219,3211_1
5039520148,Non-Canonical,219,3211_1
0502239871,Canonical,219,3211_1
4754261880,Canonical,219,3211_1
6835513322,Canonical,219,3211_1
6227614811,Canonical,219,3211_1
0371360879,Canonical,219,3211_1
6864666573,Non-Canonical,219,3211_1
7958813030,Non-Canonical,219,3211_1
1964758399,Non-Canonical,219,3211_1
1864568757,Canonical,219,3211_1
7904802911,Junk,219,3211_1
3718650519,Non-Canonical,219,3211_1
1406111778,Non-Canonical,219,3211_1
8583610311,Canonical,219,3211_1
2606110476,Non-Canonical,219,3211_1
2992783405,Non-Canonical,219,3211_1
3672914193,Canonical,219,3211_1
3062078457,Canonical,219,3211_1
4068322139,Non-Canonical,219,3211_1
2251310426,Non-Canonical,219,3211_1
1436199680,Junk,219,3211_1
3749552237,Non-Canonical,219,3211_1
0593100122,Non-Canonical,219,3211_1
6570128063,Non-Canonical,219,3211_1
0841367960,Non-Canonical,219,3211_1
2855953971,Junk,219,3211_1
0208888602,Canonical,219,3211_1
3702991842,Canonical,219,3211_1
3964836373,Canonical,219,3211_1
6060010784,Canonical,219,3211_1
9294947519,Canonical,219,3211_1
9846288987,Canonical,219,3211_1
1633596535,Canonical,219,3211_1
7251610885,Junk,219,3211_1
6420636461,Junk,219,3211_1
5485740442,Junk,219,3211_1
8040807606,Non-Canonical,219,3211_1
9663761459,Non-Canonical,219,3211_1
4131122667,Non-Canonical,219,3211_1
7496405930,Non-Canonical,219,3211_1
2116560945,Canonical,219,3211_1
5350263439,Canonical,219,3211_1
1377810656,Junk,219,3211_1
9316059229,Non-Canonical,219,3211_1
1084758464,Junk,219,3211_1
7189701431,Non-Canonical,219,3211_1
0035643142,Junk,219,3211_1
6610502499,Junk,219,3211_1
4093214858,Junk,219,3211_1
7594582656,Junk,219,3211_1
1531679241,Crying,219,3211_1
8163821727,Crying,219,3211_1
9555398698,Crying,219,3211_1
1164273068,Crying,219,3211_1
0472442170,Crying,219,3211_1
6015275371,Crying,219,3211_1
7203235398,Non-Canonical,219,3211_1
5826070648,Crying,219,3211_1
4419911871,Crying,219,3211_1
9291072812,Non-Canonical,219,3211_1
2888492146,Non-Canonical,219,3211_1
2871654623,Crying,219,3211_1
1181798132,Crying,219,3211_1
5986333227,Non-Canonical,219,3211_1
0727587032,Crying,219,3211_1
9241718179,Non-Canonical,219,3211_1
2063381105,Crying,219,3211_1
5999307767,Crying,219,3211_1
0277050442,Crying,219,3211_1
2571101666,Crying,219,3211_1
5403913497,Crying,219,3211_1
1102070185,Laughing,219,3211_1
8371198747,Laughing,219,3211_1
0692689321,Laughing,219,3211_1
0580346909,Canonical,219,3211_1
1918357425,Non-Canonical,219,3211_1
4347738103,Non-Canonical,219,3211_1
3864783884,Junk,219,3211_1
3950532542,Junk,219,3211_1
5536183459,Non-Canonical,219,3211_1
8022036448,Crying,219,3211_1
1616266502,Non-Canonical,219,3211_1
2029651490,Non-Canonical,219,3211_1
0110582974,Non-Canonical,219,3211_1
3666627571,Junk,219,3211_1
6708995016,Junk,219,3211_1
3283336684,Crying,219,3211_1
3569709719,Junk,219,3211_1
9516748593,Non-Canonical,219,3211_1
2644055915,Non-Canonical,219,3211_1
1947636556,Non-Canonical,219,3211_1
6721372583,Junk,219,3211_1
6600643449,Non-Canonical,219,3211_1
5970367806,Crying,219,3211_1
8083947488,Non-Canonical,219,3211_1
2567847076,Junk,219,3211_1
2822473149,Crying,219,3211_1
6523858582,Crying,219,3211_1
0750913276,Crying,219,3211_1
9596165710,Non-Canonical,219,3211_1
9114441794,Crying,219,3211_1
1311120119,Crying,219,3211_1
4689693811,Non-Canonical,219,3211_1
7986668973,Junk,219,3211_1
7376950822,Junk,219,3211_1
1112425920,Laughing,219,3211_1
8471785143,Non-Canonical,219,3211_1
7794920850,Non-Canonical,219,3211_1
6700684676,Non-Canonical,219,3211_1
5992972494,Junk,219,3211_1
0448946685,Canonical,219,3211_1
0280979991,Canonical,219,3211_1
4187837065,Canonical,219,3211_1
7162952992,Canonical,219,3211_1
2632796910,Junk,219,3211_1
5281557670,Junk,219,3211_1
9781419197,Non-Canonical,219,3211_1
3216261483,Laughing,219,3211_1
6307845250,Non-Canonical,219,3211_1
7477930657,Laughing,219,3211_1
6360703313,Non-Canonical,219,3211_1
0365066929,Non-Canonical,219,3211_1
6781669548,Non-Canonical,219,3211_1
8157597707,Canonical,219,3211_1
7455909224,Laughing,219,3211_1
7303159030,Junk,219,3211_1
5318931428,Non-Canonical,219,3211_1
0970678031,Canonical,219,3211_1
7803384074,Non-Canonical,219,3211_1
6005765604,Junk,219,3211_1
6266794940,Non-Canonical,219,3211_1
5652356731,Canonical,219,3211_1
3397895789,Canonical,219,3211_1
6765722052,Canonical,219,3211_1
7263456382,Non-Canonical,219,3211_1
4249519452,Non-Canonical,219,3211_1
0998493556,Non-Canonical,219,3211_1
6431193849,Junk,219,3211_1
0191688536,Canonical,219,3211_1
7957026044,Canonical,219,3211_1
5358762412,Junk,219,3211_1
7215274604,Non-Canonical,219,3211_1
6316751513,Junk,219,3211_1
5570800510,Laughing,219,3211_1
4756442945,Non-Canonical,219,3211_1
4316522275,Crying,219,3211_1
9877730942,Crying,219,3211_1
6159094731,Canonical,219,3211_1
9209506080,Canonical,219,3211_1
3476248834,Canonical,219,3211_1
3991310888,Non-Canonical,219,3211_1
6294793234,Canonical,219,3211_1
0267306742,Canonical,219,3211_1
0544965717,Laughing,219,3211_1
0679989537,Non-Canonical,219,3211_1
1209492061,Junk,219,3211_1
6682892918,Canonical,219,3211_1
3817407504,Non-Canonical,219,3211_1
5971687146,Non-Canonical,219,3211_1
9232860587,Canonical,219,3211_1
8091344948,Canonical,219,3211_1
2874390107,Junk,219,3211_1
5458890471,Non-Canonical,219,3211_1
3958361181,Junk,219,3211_1
9600109079,Canonical,219,3211_1
0692535581,Canonical,219,3211_1
2319580888,Canonical,219,3211_1
5408466790,Canonical,219,3211_1
5645042685,Junk,219,3211_1
1335989741,Non-Canonical,219,3211_1
3017584629,Canonical,219,3211_1
3877187792,Canonical,219,3211_1
1216468596,Canonical,219,3211_1
5138221639,Canonical,219,3211_1
8959479842,Junk,219,3211_1
2850251461,Non-Canonical,219,3211_1
6165899358,Canonical,219,3211_1
7496634984,Non-Canonical,219,3211_1
6515192518,Non-Canonical,219,3211_1
5454091509,Non-Canonical,219,3211_1
2824680997,Junk,219,3211_1
7541634994,Non-Canonical,219,3211_1
8342573663,Non-Canonical,219,3211_1
7718030845,Non-Canonical,219,3211_1
6229439343,Non-Canonical,219,3211_1
3350023230,Junk,219,3211_1
2227923695,Non-Canonical,219,3211_1
8545884549,Non-Canonical,219,3211_1
4108868042,Junk,219,3211_1
6311320957,Non-Canonical,219,3211_1
8527079973,Non-Canonical,219,3211_1
1605528894,Non-Canonical,219,3211_1
7249160265,Junk,219,3211_1
5534430923,Non-Canonical,219,3211_1
5330037296,Junk,219,3211_1
4071108761,Canonical,219,3211_1
5367246782,Canonical,219,3211_1
6012279563,Non-Canonical,219,3211_1
3130212426,Canonical,219,3211_1
0007170799,Canonical,219,3211_1
3456571777,Junk,219,3211_1
7835921604,Canonical,219,3211_1
4479465931,Junk,219,3211_1
5039016171,Junk,219,3211_1
6029623594,Junk,219,3211_1
6884130613,Crying,219,3211_1
2483928403,Crying,219,3211_1
8227463888,Non-Canonical,219,3211_1
5072756492,Junk,219,3211_1
7547345684,Laughing,219,3211_1
